ID,Subject,Commit,Class,Method,Item
1452,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.tuple.TripleTest,testCompatibilityBetweenTriples,#35
1453,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testNoNullElementsCollection1,#35
1454,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testNoNullElementsCollection2,#35
1455,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testNotEmptyCollection1,#35
1456,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testNotEmptyCollection2,#35
1457,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testNotEmptyMap1,#35
1458,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testNotEmptyMap2,#35
1459,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testValidIndex_collection,#35
1460,commons-lang,4f82195afdc4279c05826fc20f8642bfdaaafec3,org.apache.commons.lang3.ValidateTest,testValidIndex_withMessage_collection,#35
1461,commons-lang,52adf52e4669b54399fa50f2624826c06a19cb7e,org.apache.commons.lang3.time.DateUtilsTest,testIsSameInstant_Cal,#L3
1462,commons-lang,52adf52e4669b54399fa50f2624826c06a19cb7e,org.apache.commons.lang3.time.DateUtilsTest,testRoundLang346,#L3
1463,commons-lang,54facb4fd93c2ff59b3096c6e64b9be1b3c9cd88,org.apache.commons.lang3.text.WordUtilsTest,testUncapitalize_String,#L1
1464,commons-lang,5637a5204ffd7b77f569ed28f85610eb782a159e,org.apache.commons.lang3.event.EventListenerSupportTest,testAddNullListener,#28
1465,commons-lang,5637a5204ffd7b77f569ed28f85610eb782a159e,org.apache.commons.lang3.event.EventListenerSupportTest,testCreateWithNonInterfaceParameter,#28
1466,commons-lang,5637a5204ffd7b77f569ed28f85610eb782a159e,org.apache.commons.lang3.event.EventListenerSupportTest,testCreateWithNullParameter,#28
1467,commons-lang,5637a5204ffd7b77f569ed28f85610eb782a159e,org.apache.commons.lang3.event.EventListenerSupportTest,testRemoveNullListener,#28
1468,commons-lang,59985b43f0868d9a4a588d9ca1debd03108f8cd9,org.apache.commons.lang3.time.DateUtilsTest,testSetDays,#21
1469,commons-lang,59985b43f0868d9a4a588d9ca1debd03108f8cd9,org.apache.commons.lang3.time.DateUtilsTest,testSetHours,#21
1470,commons-lang,59985b43f0868d9a4a588d9ca1debd03108f8cd9,org.apache.commons.lang3.time.DateUtilsTest,testSetMilliseconds,#21
1471,commons-lang,59985b43f0868d9a4a588d9ca1debd03108f8cd9,org.apache.commons.lang3.time.DateUtilsTest,testSetMinutes,#21
1472,commons-lang,59985b43f0868d9a4a588d9ca1debd03108f8cd9,org.apache.commons.lang3.time.DateUtilsTest,testSetMonths,#21
1473,commons-lang,59985b43f0868d9a4a588d9ca1debd03108f8cd9,org.apache.commons.lang3.time.DateUtilsTest,testSetSeconds,#21
1474,commons-lang,5aa87b52f1b3f958e1c13ce3b811379ad6f71d9b,org.apache.commons.lang3.StringUtilsTest,testCaseFunctions,#L1
1475,commons-lang,5acf310d08b2bc5182cf936616ef70938cb2c499,org.apache.commons.lang3.StringUtilsEmptyBlankTest,testIsNoneBlank,#L1
1476,commons-lang,5b7817cc3f5260b9c40d4da118cbed5f579dcdc0,org.apache.commons.lang3.StringUtilsTest,testDefaultIfEmpty_CharBuffers,#L1
1477,commons-lang,5b7817cc3f5260b9c40d4da118cbed5f579dcdc0,org.apache.commons.lang3.StringUtilsTest,testDefaultIfEmpty_StringBuffers,#L1
1478,commons-lang,5b7817cc3f5260b9c40d4da118cbed5f579dcdc0,org.apache.commons.lang3.StringUtilsTest,testDefaultIfEmpty_StringBuilders,#L1
1479,commons-lang,5b7817cc3f5260b9c40d4da118cbed5f579dcdc0,org.apache.commons.lang3.StringUtilsTest,testDefaultIfEmpty_StringString,#L1
1480,commons-lang,5d10a4a6aa62d96f314a9bc29e5e5b06b967a55b,org.apache.commons.lang3.time.DurationFormatUtilsTest,testEdgeDurations,#L6
1481,commons-lang,5e62bf80f345ff28d494c2b407a9e8691a9fb684,org.apache.commons.lang3.reflect.MethodUtilsTest,verifyJavaVarargsOverloadingResolution,#L1
1482,commons-lang,602038dcfff97dc6baf858cc48689627261ea509,org.apache.commons.lang3.time.DateUtilsTest,testIsSameDay_Cal,#L4
1483,commons-lang,602038dcfff97dc6baf858cc48689627261ea509,org.apache.commons.lang3.time.DateUtilsTest,testIsSameInstant_Cal,#L4
1484,commons-lang,602038dcfff97dc6baf858cc48689627261ea509,org.apache.commons.lang3.time.DateUtilsTest,testIsSameInstant_Date,#L4
1485,commons-lang,602038dcfff97dc6baf858cc48689627261ea509,org.apache.commons.lang3.time.DateUtilsTest,testIsSameLocalTime_Cal,#L4
1486,commons-lang,636a5148405f567310b9fcd4dec131fa1936130c,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testContainsAny_StringString,#L1
1487,commons-lang,63f1d6b83bc10a2880f5ec17a172fab284d2eff5,org.apache.commons.lang3.text.StrLookupTest,testMapLookup,#L1
1488,commons-lang,649a089ddc4da251a3eefd1a792b34b782164191,org.apache.commons.lang3.time.FastDateParserTest,testSpecialCharacters,#L1
1489,commons-lang,64e9b7f5145b80ccb7f86cdfdbec616fb3d9c73e,org.apache.commons.lang3.StringUtilsTest,testGetLevenshteinDistance_StringString,#21
1490,commons-lang,68acbc803e416a38616bc25505cb88dde81af5ca,org.apache.commons.lang3.CharSequenceUtilsTest,testSubSequenceNegativeStart,#L3
1491,commons-lang,68acbc803e416a38616bc25505cb88dde81af5ca,org.apache.commons.lang3.CharSequenceUtilsTest,testSubSequenceTooLong,#L3
1492,commons-lang,6f688e40bacd89ff3bbd9dedfcf593d1e43843d0,org.apache.commons.lang3.reflect.TypeUtilsTest,testLowerBoundedWildcardType,#L1
1493,commons-lang,6f688e40bacd89ff3bbd9dedfcf593d1e43843d0,org.apache.commons.lang3.reflect.TypeUtilsTest,testWildcardType,#L1
1494,commons-lang,71f6746f81bb9650f6f228ea204d85ba2c5b7392,org.apache.commons.lang3.CharSetTest,testJavadocExamples,#L1
1495,commons-lang,731a7fa4b97240b6b2c9ce405b176489b346e593,org.apache.commons.lang3.text.WordUtilsTest,testWrap_StringInt,#L6
1496,commons-lang,731a7fa4b97240b6b2c9ce405b176489b346e593,org.apache.commons.lang3.text.WordUtilsTest,testWrap_StringIntStringBoolean,#L6
1497,commons-lang,7642423cfa70fc797601afd64ad28ed1609df9d2,org.apache.commons.lang3.SystemUtilsTest,testIS_zOS,#L1
1498,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsAnyBlank,#L8
1499,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsAnyEmpty,#L8
1500,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsBlank,#L8
1501,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsEmpty,#L8
1502,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsNoneBlank,#L8
1503,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsNoneEmpty,#L8
1504,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsNotBlank,#L8
1505,commons-lang,7692a9d575394d661e3df3d452819ac0b5b83fc7,org.apache.commons.lang3.StringUtilsTest,testIsNotEmpty,#L8
1506,commons-lang,76cc69c3f08cbf31efd56f631504496307ab7a5c,org.apache.commons.lang3.reflect.FieldUtilsTest,testGetAllFields,#L3
1507,commons-lang,76cc69c3f08cbf31efd56f631504496307ab7a5c,org.apache.commons.lang3.reflect.FieldUtilsTest,testGetAllFieldsList,#L3
1508,commons-lang,76cc69c3f08cbf31efd56f631504496307ab7a5c,org.apache.commons.lang3.time.FastDateParserTest,testTimeZoneStrategyPattern,#L3
1509,commons-lang,775203dd2cfce017910d04c58a0b1b4e0a64923c,org.apache.commons.lang3.time.FastDatePrinterTest,testLang538,#L6
1510,commons-lang,78fccbbd302743160ddd274d0043cf0f7293b3d4,org.apache.commons.lang3.StringEscapeUtilsTest,testEscapeXmlSupplementaryCharacters,#25
1511,commons-lang,7b6c2cc0bdd810bd200311596fbdc79308278c2b,org.apache.commons.lang3.text.CompositeFormatTest,testCompositeFormat,#33
1512,commons-lang,7d6e0beccb1345078b3051504e623f399c012fd4,org.apache.commons.lang3.time.DurationFormatUtilsTest,testLexx,#L3
1513,commons-lang,7e85d1cf54b1e467607a0019b56f91577ebe2e4f,org.apache.commons.lang3.StringUtilsTest,testNormalizeSpace,#L3
1514,commons-lang,8274993e293a79fc75829df398233915a6387a4b,org.apache.commons.lang3.math.NumberUtilsTest,testIsCreatable,#L1
1515,commons-lang,833885c29d3f037b8985e7822f714fbc484d0378,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest,testIndexOfIgnoreCase_StringInt,#L1
1516,commons-lang,86c76dd5ea04d1881a52d79113d6dbb1d57c38a6,org.apache.commons.lang3.time.FastDateParserTest,testTimeZoneStrategyPattern,#L1
1517,commons-lang,8ac857c41ec8ae02e57eb0c1c1a012525e7e14b9,org.apache.commons.lang3.time.DateUtilsTest,testToCalendarWithDateAndTimeZoneNull,#1
1518,commons-lang,8ac857c41ec8ae02e57eb0c1c1a012525e7e14b9,org.apache.commons.lang3.time.DateUtilsTest,testToCalendarWithTimeZoneNull,#1
1519,commons-lang,8ea1aa1e7cc427c28a89878fd2dfcb110c992b20,org.apache.commons.lang3.time.DateUtilsTest,testParseDateWithLeniency,#L3
1520,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testDateISO,#L3
1521,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testDateTimeISO,#L3
1522,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testFormat,#L3
1523,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testFormatCalendar,#L3
1524,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testFormatUTC,#L3
1525,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testSMTP,#L3
1526,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testTimeISO,#L3
1527,commons-lang,90e31fd93fdcaedadcd4b030fbc20f7375672def,org.apache.commons.lang3.time.DateFormatUtilsTest,testTimeNoTISO,#L3
1528,commons-lang,954280893c34f560b35c3eb1c106852110d8ca27,org.apache.commons.lang3.math.NumberUtilsTest,testStringToDoubleString,#L9
1529,commons-lang,954280893c34f560b35c3eb1c106852110d8ca27,org.apache.commons.lang3.math.NumberUtilsTest,testToFloatString,#L9
1530,commons-lang,954280893c34f560b35c3eb1c106852110d8ca27,org.apache.commons.lang3.math.NumberUtilsTest,testToIntString,#L9
1531,commons-lang,954280893c34f560b35c3eb1c106852110d8ca27,org.apache.commons.lang3.math.NumberUtilsTest,testToLongString,#L9
1532,commons-lang,954280893c34f560b35c3eb1c106852110d8ca27,org.apache.commons.lang3.math.NumberUtilsTest,testToShortString,#L9
1533,commons-lang,96235eaae06c8b74ac24dc5814b4f4c6b6541ead,org.apache.commons.lang3.StringUtilsTest,testisBlank,#L1
1534,commons-lang,96235eaae06c8b74ac24dc5814b4f4c6b6541ead,org.apache.commons.lang3.StringUtilsTest,testisEmpty,#L1
1535,commons-lang,96235eaae06c8b74ac24dc5814b4f4c6b6541ead,org.apache.commons.lang3.StringUtilsTest,testisNotBlank,#L1
1536,commons-lang,96235eaae06c8b74ac24dc5814b4f4c6b6541ead,org.apache.commons.lang3.StringUtilsTest,testisNotEmpty,#L1
1537,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionArrayAndObjectCycle,#16
1538,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionArrayCycle,#16
1539,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionArrayCycleLevel2,#16
1540,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.builder.ToStringBuilderTest,testReflectionObjectCycle,#16
1541,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.builder.ToStringBuilderTest,testSelfInstanceTwoVarsReflectionObjectCycle,#16
1542,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.builder.ToStringBuilderTest,testSelfInstanceVarReflectionObjectCycle,#16
1543,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.builder.ToStringBuilderTest,testSimpleReflectionObjectCycle,#16
1544,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.AtomicSafeInitializerTest,testNumberOfInitializeInvocations,#16
1545,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.BackgroundInitializerTest,testGetBeforeStart,#16
1546,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.BackgroundInitializerTest,testGetRuntimeException,#16
1547,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.BackgroundInitializerTest,testSetExternalExecutor,#16
1548,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.BackgroundInitializerTest,testSetExternalExecutorAfterStart,#16
1549,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.CallableBackgroundInitializerTest,testInitialize,#16
1550,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testConstantFuture_Integer,#16
1551,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testConstantFuture_null,#16
1552,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testCreateIfAbsentKeyNotPresent,#16
1553,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testCreateIfAbsentKeyPresent,#16
1554,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testCreateIfAbsentNullInit,#16
1555,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testCreateIfAbsentNullMap,#16
1556,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testHandleCauseError,#16
1557,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testHandleCauseNull,#16
1558,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testHandleCauseUncheckedException,#16
1559,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testInitialize,#16
1560,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testInitializeNull,#16
1561,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConcurrentUtilsTest,testInitializeUnchecked,#16
1562,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.ConstantInitializerTest,testGet,#16
1563,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testAddInitializerAfterStart,#16
1564,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testInitializeChildWithExecutor,#16
1565,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testInitializeExternalExec,#16
1566,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testInitializeNested,#16
1567,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testInitializeNoChildren,#16
1568,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testInitializeResultsIsSuccessfulTrue,#16
1569,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testInitializeTempExec,#16
1570,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testResultGetExceptionUnknown,#16
1571,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testResultGetInitializerUnknown,#16
1572,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testResultGetResultObjectUnknown,#16
1573,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testResultInitializerNamesModify,#16
1574,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.concurrent.MultiBackgroundInitializerTest,testResultIsExceptionUnknown,#16
1575,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.ObjectUtilsTest,testCloneOfUncloneable,#16
1576,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.ObjectUtilsTest,testPossibleCloneOfUncloneable,#16
1577,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomStringUtilsTest,testLang100,#16
1578,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testExtremeRangeDouble,#16
1579,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testExtremeRangeFloat,#16
1580,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testExtremeRangeInt,#16
1581,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testExtremeRangeLong,#16
1582,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextBytes,#16
1583,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextDouble,#16
1584,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextDoubleMinimalRange,#16
1585,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextFloat,#16
1586,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextFloatMinimalRange,#16
1587,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextInt,#16
1588,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextIntMinimalRange,#16
1589,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextLong,#16
1590,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testNextLongMinimalRange,#16
1591,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.RandomUtilsTest,testZeroLengthNextBytes,#16
1592,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.StringEscapeUtilsTest,testEscapeHtmlHighUnicode,#16
1593,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.StringUtilsTest,testEscapeSurrogatePairsLang858,#16
1594,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.StringUtilsTest,testToEncodedString,#16
1595,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.StringUtilsTest,testToString,#16
1596,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testCeil,#16
1597,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testIteratorEx,#16
1598,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testMonthIterator,#16
1599,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testRound,#16
1600,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testRoundLang346,#16
1601,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testTruncate,#16
1602,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testTruncateLang59,#16
1603,commons-lang,967fdd064c6d67774204d1b2e93301435f4d6a64,org.apache.commons.lang3.time.DateUtilsTest,testWeekIterator,#16
